shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
56,-78.507260,38.033810,4
56,-78.507490,38.033710,5
56,-78.507960,38.033650,6
56,-78.510150,38.033770,7
56,-78.510900,38.033980,8
56,-78.512460,38.034530,9
56,-78.512829,38.034680,10
56,-78.513460,38.035090,11
56,-78.513700,38.035220,12
56,-78.514050,38.035220,13
56,-78.514160,38.033580,14
56,-78.514250,38.033220,15
56,-78.514580,38.032540,16
56,-78.516320,38.029400,17
56,-78.516430,38.029120,18
56,-78.516470,38.028680,19
56,-78.518850,38.028480,20
56,-78.519660,38.028450,21
56,-78.519757,38.028472,22
56,-78.520226,38.028489,23
56,-78.520247,38.028758,24
56,-78.520117,38.028821,25
56,-78.519632,38.028911,26
56,-78.519455,38.029070,27
56,-78.519425,38.029203,28
56,-78.519505,38.029299,29
56,-78.519726,38.029391,30
135,-78.493810,38.041880,1
135,-78.492140,38.041800,2
135,-78.492120,38.041760,3
135,-78.492099,38.041620,4
135,-78.492110,38.041470,5
135,-78.492130,38.040780,6
135,-78.492099,38.040460,7
135,-78.492080,38.040360,8
135,-78.491820,38.039910,9
135,-78.491260,38.039240,10
135,-78.491280,38.039120,11
135,-78.491300,38.039040,12
135,-78.491640,38.038560,13
135,-78.491919,38.038610,14
135,-78.492570,38.038820,15
135,-78.493380,38.039110,16
135,-78.494280,38.039420,17
135,-78.495250,38.039770,18
135,-78.496200,38.040150,19
135,-78.496770,38.039210,20
135,-78.497610,38.037770,21
135,-78.497870,38.037280,22
135,-78.497890,38.037240,23
135,-78.498480,38.036090,24
135,-78.498670,38.035710,25
135,-78.499200,38.034750,26
135,-78.499540,38.033990,27
135,-78.498890,38.033660,28
135,-78.498320,38.033420,29
135,-78.497730,38.033250,30
135,-78.498840,38.032910,31
135,-78.499760,38.032680,32
135,-78.501780,38.032100,33
135,-78.502710,38.032070,34
135,-78.503640,38.032030,35
135,-78.504600,38.032030,36
135,-78.505910,38.032070,37
135,-78.506390,38.032100,38
135,-78.506790,38.032120,39
135,-78.507400,38.032090,40
135,-78.507490,38.032070,41
135,-78.507580,38.032020,42
135,-78.507820,38.031770,43
135,-78.507920,38.031610,44
135,-78.508070,38.031360,45
135,-78.508380,38.030850,46
135,-78.509340,38.029350,47
135,-78.509680,38.028870,48
135,-78.510060,38.028520,49
135,-78.510670,38.028140,50
135,-78.511350,38.027730,51
135,-78.512440,38.027060,52
135,-78.512900,38.026760,53
135,-78.513400,38.026450,54
135,-78.513949,38.026280,55
135,-78.514950,38.025960,56
135,-78.514980,38.025890,57
135,-78.516420,38.025910,58
135,-78.517990,38.025920,59
135,-78.518700,38.025930,60
135,-78.519520,38.025990,61
135,-78.519990,38.026050,62
135,-78.520690,38.026120,63
135,-78.521060,38.027020,64
135,-78.520520,38.027240,65
135,-78.520230,38.027630,66
135,-78.520230,38.028080,67
135,-78.520230,38.028490,68
135,-78.520020,38.028480,69
135,-78.519660,38.028450,70
135,-78.518850,38.028480,71
135,-78.516770,38.028660,72
135,-78.516470,38.028680,73
135,-78.516430,38.029120,74
135,-78.516390,38.029260,75
135,-78.515872,38.030206,76
135,-78.515211,38.029783,77
135,-78.514703,38.029487,78
135,-78.514068,38.029565,79
135,-78.513367,38.029880,80
135,-78.511027,38.031479,81
135,-78.512110,38.032110,82
135,-78.512230,38.032140,83
135,-78.512770,38.032200,84
135,-78.513480,38.032220,85
135,-78.513620,38.032240,86
135,-78.514030,38.032340,87
135,-78.514580,38.032540,88
135,-78.514250,38.033220,89
135,-78.514160,38.033580,90
135,-78.514120,38.033950,91
135,-78.514050,38.035220,92
135,-78.513810,38.035230,93
135,-78.513700,38.035220,94
135,-78.513660,38.035210,95
135,-78.513460,38.035090,96
135,-78.512829,38.034680,97
135,-78.512460,38.034530,98
135,-78.511080,38.034030,99
135,-78.510900,38.033980,100
135,-78.510510,38.033860,101
135,-78.510150,38.033770,102
135,-78.509630,38.033730,103
135,-78.508890,38.033710,104
135,-78.508450,38.033690,105
135,-78.507960,38.033650,106
135,-78.507710,38.033670,107
135,-78.507490,38.033710,108
135,-78.507260,38.033810,109
135,-78.507000,38.033930,110
135,-78.506650,38.034090,111
135,-78.506310,38.034230,112
135,-78.505990,38.034380,113
135,-78.505840,38.034510,114
135,-78.505750,38.034600,115
135,-78.505170,38.035570,116
135,-78.504780,38.036190,117
135,-78.504570,38.036530,118
135,-78.504490,38.036630,119
135,-78.504390,38.036690,120
135,-78.504170,38.036760,121
135,-78.503890,38.036780,122
135,-78.503410,38.036750,123
135,-78.503350,38.036860,124
135,-78.502700,38.037910,125
135,-78.502140,38.038930,126
135,-78.501870,38.039450,127
135,-78.501790,38.039580,128
135,-78.501700,38.039710,129
135,-78.501230,38.040460,130
135,-78.501000,38.040830,131
135,-78.500390,38.041730,132
135,-78.499480,38.041350,133
135,-78.499350,38.041300,134
135,-78.498710,38.041040,135
135,-78.498250,38.040870,136
135,-78.497760,38.040690,137
135,-78.497200,38.040480,138
135,-78.496200,38.040150,139
135,-78.495900,38.040710,140
135,-78.495820,38.040820,141
135,-78.495710,38.040940,142
135,-78.495560,38.041050,143
135,-78.494249,38.041820,144
135,-78.494050,38.041870,145
135,-78.493810,38.041880,146
135,-78.493026,38.041830,147
136,-78.514755,38.029529,1
136,-78.514935,38.029612,2
136,-78.514973,38.029639,3
136,-78.515269,38.029829,4
136,-78.515868,38.030214,5
136,-78.516129,38.029743,6
136,-78.516319,38.029399,7
136,-78.516390,38.029260,8
136,-78.516427,38.029115,9
136,-78.516470,38.028680,10
136,-78.516460,38.027590,11
136,-78.516390,38.027390,12
136,-78.516360,38.027270,13
136,-78.516099,38.027110,14
136,-78.515620,38.026790,15
136,-78.515490,38.026690,16
136,-78.515320,38.026500,17
136,-78.514979,38.025890,18
136,-78.514920,38.025890,19
136,-78.514820,38.025900,20
136,-78.514619,38.025930,21
136,-78.514490,38.025950,22
136,-78.513310,38.026350,23
136,-78.512820,38.026660,24
136,-78.512350,38.026950,25
136,-78.511250,38.027630,26
136,-78.510570,38.028050,27
136,-78.509950,38.028440,28
136,-78.509580,38.028810,29
136,-78.509250,38.029280,30
136,-78.508219,38.030810,31
136,-78.507950,38.031280,32
136,-78.507690,38.031689,33
136,-78.507580,38.032020,34
136,-78.507490,38.032070,35
136,-78.507400,38.032090,36
136,-78.506790,38.032120,37
136,-78.506390,38.032100,38
136,-78.505910,38.032070,39
136,-78.504600,38.032030,40
136,-78.503640,38.032030,41
136,-78.502710,38.032070,42
136,-78.502249,38.032085,43
136,-78.501780,38.032100,44
136,-78.501700,38.031790,45
136,-78.501600,38.031670,46
136,-78.501400,38.031550,47
136,-78.500530,38.031200,48
136,-78.499450,38.030780,49
136,-78.499060,38.030590,50
136,-78.498820,38.030300,51
136,-78.496780,38.030850,52
136,-78.496840,38.031140,53
136,-78.497400,38.031380,54
136,-78.497770,38.031540,55
136,-78.498260,38.031750,56
136,-78.498840,38.032010,57
136,-78.499430,38.032240,58
136,-78.499690,38.032390,59
136,-78.499790,38.032500,60
136,-78.499799,38.032610,61
136,-78.499760,38.032680,62
136,-78.501780,38.032100,63
136,-78.502249,38.032084,64
136,-78.502710,38.032070,65
136,-78.503640,38.032030,66
136,-78.504600,38.032030,67
136,-78.505910,38.032070,68
136,-78.506390,38.032100,69
136,-78.506790,38.032120,70
136,-78.507400,38.032090,71
136,-78.507490,38.032070,72
136,-78.507580,38.032020,73
136,-78.507850,38.031960,74
136,-78.508080,38.031960,75
136,-78.508280,38.031990,76
136,-78.508590,38.032120,77
136,-78.508740,38.032240,78
136,-78.509370,38.032180,79
136,-78.509520,38.032150,80
136,-78.510080,38.031740,81
136,-78.510580,38.031250,82
136,-78.510830,38.030990,83
136,-78.511520,38.030490,84
136,-78.512330,38.029940,85
136,-78.513070,38.029500,86
136,-78.513750,38.029050,87
136,-78.514247,38.029545,88
136,-78.514368,38.029521,89
136,-78.514700,38.029498,90
136,-78.514933,38.029612,91
136,-78.514971,38.029638,92
137,-78.514787,38.029543,1
137,-78.514932,38.029612,2
137,-78.515868,38.030215,3
137,-78.516390,38.029260,4
137,-78.516430,38.029120,5
137,-78.516470,38.028680,6
137,-78.515210,38.028580,7
137,-78.514760,38.028610,8
137,-78.514480,38.028650,9
137,-78.513750,38.029050,10
137,-78.513070,38.029500,11
137,-78.512330,38.029940,12
137,-78.511520,38.030490,13
137,-78.510830,38.030990,14
137,-78.510580,38.031250,15
137,-78.510080,38.031740,16
137,-78.509520,38.032150,17
137,-78.509370,38.032180,18
137,-78.508740,38.032240,19
137,-78.508590,38.032120,20
137,-78.508280,38.031990,21
137,-78.508080,38.031960,22
137,-78.507850,38.031960,23
137,-78.507580,38.032020,24
137,-78.507490,38.032070,25
137,-78.507400,38.032090,26
137,-78.506790,38.032120,27
137,-78.506390,38.032100,28
137,-78.505910,38.032070,29
137,-78.504600,38.032030,30
137,-78.503640,38.032030,31
137,-78.502710,38.032070,32
137,-78.501780,38.032100,33
137,-78.501700,38.031790,34
137,-78.501600,38.031670,35
137,-78.501400,38.031550,36
137,-78.500530,38.031200,37
137,-78.499450,38.030780,38
137,-78.499060,38.030590,39
137,-78.498820,38.030300,40
137,-78.496780,38.030850,41
137,-78.496840,38.031140,42
137,-78.497400,38.031380,43
137,-78.497770,38.031540,44
137,-78.498260,38.031750,45
137,-78.498840,38.032010,46
137,-78.499430,38.032240,47
137,-78.499690,38.032390,48
137,-78.499790,38.032500,49
137,-78.499799,38.032610,50
137,-78.499760,38.032680,51
137,-78.501780,38.032100,52
137,-78.502710,38.032070,53
137,-78.503640,38.032030,54
137,-78.504600,38.032030,55
137,-78.505910,38.032070,56
137,-78.506390,38.032100,57
137,-78.506790,38.032120,58
137,-78.507400,38.032090,59
137,-78.507490,38.032070,60
137,-78.507580,38.032020,61
137,-78.507850,38.031960,62
137,-78.508080,38.031960,63
137,-78.508280,38.031990,64
137,-78.508590,38.032120,65
137,-78.508740,38.032240,66
137,-78.509370,38.032180,67
137,-78.509520,38.032150,68
137,-78.510080,38.031740,69
137,-78.510580,38.031250,70
137,-78.510830,38.030990,71
137,-78.511520,38.030490,72
137,-78.512330,38.029940,73
137,-78.513070,38.029500,74
137,-78.513750,38.029050,75
137,-78.514213,38.029552,76
137,-78.514368,38.029522,77
137,-78.514697,38.029499,78
137,-78.514932,38.029612,79
137,-78.514978,38.029641,80
138,-78.500296,38.032526,1
138,-78.501780,38.032100,2
138,-78.502710,38.032070,3
138,-78.503640,38.032030,4
138,-78.504600,38.032030,5
138,-78.505910,38.032070,6
138,-78.506390,38.032100,7
138,-78.506790,38.032120,8
138,-78.507400,38.032090,9
138,-78.507490,38.032070,10
138,-78.507580,38.032020,11
138,-78.507850,38.031960,12
138,-78.508080,38.031960,13
138,-78.508280,38.031990,14
138,-78.508590,38.032120,15
138,-78.508740,38.032240,16
138,-78.509370,38.032180,17
138,-78.509520,38.032150,18
138,-78.510080,38.031740,19
138,-78.510580,38.031250,20
138,-78.510830,38.030990,21
138,-78.511520,38.030490,22
138,-78.512330,38.029940,23
138,-78.513070,38.029500,24
138,-78.513750,38.029050,25
138,-78.514214,38.029552,26
138,-78.514367,38.029522,27
138,-78.514698,38.029499,28
138,-78.514931,38.029612,29
139,-78.514802,38.029549,1
139,-78.514938,38.029614,2
139,-78.515868,38.030215,3
139,-78.516319,38.029398,4
139,-78.516384,38.029270,5
139,-78.516428,38.029115,6
139,-78.516470,38.028680,7
139,-78.515210,38.028580,8
139,-78.514760,38.028610,9
139,-78.514480,38.028650,10
139,-78.513750,38.029050,11
139,-78.513070,38.029500,12
139,-78.512330,38.029940,13
139,-78.511520,38.030490,14
139,-78.510830,38.030990,15
139,-78.510580,38.031250,16
139,-78.510080,38.031740,17
139,-78.509520,38.032150,18
139,-78.509370,38.032180,19
139,-78.508740,38.032240,20
139,-78.508590,38.032120,21
139,-78.508280,38.031990,22
139,-78.508080,38.031960,23
139,-78.507850,38.031960,24
139,-78.507580,38.032020,25
139,-78.507490,38.032070,26
139,-78.507400,38.032090,27
139,-78.506790,38.032120,28
139,-78.506390,38.032100,29
139,-78.505910,38.032070,30
139,-78.504600,38.032030,31
139,-78.503640,38.032030,32
139,-78.502710,38.032070,33
139,-78.501780,38.032100,34
139,-78.501700,38.031790,35
139,-78.501600,38.031670,36
139,-78.501400,38.031550,37
139,-78.500530,38.031200,38
139,-78.499450,38.030780,39
139,-78.499060,38.030590,40
139,-78.498820,38.030300,41
139,-78.496780,38.030850,42
139,-78.496840,38.031140,43
139,-78.497400,38.031380,44
139,-78.497770,38.031540,45
139,-78.498260,38.031750,46
139,-78.498840,38.032010,47
139,-78.499430,38.032240,48
139,-78.499690,38.032390,49
139,-78.499790,38.032500,50
139,-78.499799,38.032610,51
139,-78.499764,38.032681,52
139,-78.500585,38.032456,53
151,-78.499760,38.032680,1
151,-78.501780,38.032100,2
151,-78.502710,38.032070,3
151,-78.503640,38.032030,4
151,-78.504600,38.032030,5
151,-78.505910,38.032070,6
151,-78.506390,38.032100,7
151,-78.506790,38.032120,8
151,-78.507400,38.032090,9
151,-78.507490,38.032070,10
151,-78.507580,38.032020,11
151,-78.507820,38.031770,12
151,-78.507920,38.031610,13
151,-78.508070,38.031360,14
151,-78.508380,38.030850,15
151,-78.509340,38.029350,16
151,-78.509680,38.028870,17
151,-78.510060,38.028520,18
151,-78.510670,38.028140,19
151,-78.511350,38.027730,20
151,-78.512440,38.027060,21
151,-78.512900,38.026760,22
151,-78.513400,38.026450,23
151,-78.513949,38.026280,24
151,-78.514950,38.025960,25
151,-78.514980,38.025890,26
151,-78.516420,38.025910,27
151,-78.517990,38.025920,28
151,-78.518700,38.025930,29
151,-78.519520,38.025990,30
151,-78.519990,38.026050,31
151,-78.520690,38.026120,32
151,-78.521060,38.027020,33
151,-78.520520,38.027240,34
151,-78.520230,38.027630,35
151,-78.520230,38.028080,36
151,-78.520230,38.028490,37
151,-78.520020,38.028480,38
151,-78.519660,38.028450,39
151,-78.518850,38.028480,40
151,-78.516770,38.028660,41
151,-78.516470,38.028680,42
151,-78.516430,38.029120,43
151,-78.516390,38.029260,44
151,-78.515872,38.030206,45
151,-78.515211,38.029783,46
151,-78.514703,38.029487,47
151,-78.514068,38.029565,48
151,-78.513367,38.029880,49
151,-78.511027,38.031479,50
151,-78.512110,38.032110,51
151,-78.512230,38.032140,52
151,-78.512770,38.032200,53
151,-78.513480,38.032220,54
151,-78.513620,38.032240,55
151,-78.514030,38.032340,56
151,-78.514580,38.032540,57
151,-78.514250,38.033220,58
151,-78.514160,38.033580,59
151,-78.514120,38.033950,60
151,-78.514050,38.035220,61
151,-78.513810,38.035230,62
151,-78.513700,38.035220,63
151,-78.513660,38.035210,64
151,-78.513460,38.035090,65
151,-78.512829,38.034680,66
151,-78.512460,38.034530,67
151,-78.511080,38.034030,68
151,-78.510900,38.033980,69
151,-78.510510,38.033860,70
151,-78.510150,38.033770,71
151,-78.509630,38.033730,72
151,-78.508890,38.033710,73
151,-78.508450,38.033690,74
151,-78.507960,38.033650,75
151,-78.507710,38.033670,76
151,-78.507490,38.033710,77
151,-78.507260,38.033810,78
151,-78.507000,38.033930,79
151,-78.506650,38.034090,80
151,-78.506310,38.034230,81
151,-78.505990,38.034380,82
151,-78.505840,38.034510,83
151,-78.505750,38.034600,84
151,-78.505170,38.035570,85
151,-78.504780,38.036190,86
151,-78.504570,38.036530,87
151,-78.504490,38.036630,88
151,-78.504390,38.036690,89
151,-78.504170,38.036760,90
151,-78.503890,38.036780,91
151,-78.503410,38.036750,92
151,-78.503350,38.036860,93
151,-78.502700,38.037910,94
151,-78.502140,38.038930,95
151,-78.501870,38.039450,96
151,-78.501790,38.039580,97
151,-78.501700,38.039710,98
151,-78.501230,38.040460,99
151,-78.501000,38.040830,100
151,-78.500390,38.041730,101
151,-78.499480,38.041350,102
151,-78.499350,38.041300,103
151,-78.498710,38.041040,104
151,-78.498250,38.040870,105
151,-78.497760,38.040690,106
151,-78.497200,38.040480,107
151,-78.496200,38.040150,108
151,-78.495900,38.040710,109
151,-78.495820,38.040820,110
151,-78.495710,38.040940,111
151,-78.495560,38.041050,112
151,-78.494249,38.041820,113
151,-78.494050,38.041870,114
151,-78.493810,38.041880,115
151,-78.493026,38.041830,116
153,-78.504927,38.035958,1
153,-78.504780,38.036190,2
153,-78.504570,38.036530,3
153,-78.504490,38.036630,4
153,-78.504390,38.036690,5
153,-78.504170,38.036760,6
153,-78.503890,38.036780,7
153,-78.503410,38.036750,8
153,-78.503350,38.036860,9
153,-78.502700,38.037910,10
153,-78.502140,38.038930,11
153,-78.501870,38.039450,12
153,-78.501790,38.039580,13
153,-78.501700,38.039710,14
153,-78.501230,38.040460,15
153,-78.501000,38.040830,16
153,-78.500390,38.041730,17
153,-78.499480,38.041350,18
153,-78.499350,38.041300,19
153,-78.498710,38.041040,20
153,-78.498250,38.040870,21
153,-78.497760,38.040690,22
153,-78.497200,38.040480,23
153,-78.496200,38.040150,24
153,-78.495900,38.040710,25
153,-78.495820,38.040820,26
153,-78.495710,38.040940,27
153,-78.495560,38.041050,28
153,-78.494249,38.041820,29
153,-78.494050,38.041870,30
153,-78.493810,38.041880,31
153,-78.493026,38.041830,32
166,-78.493810,38.041880,1
166,-78.492140,38.041800,2
166,-78.492120,38.041760,3
166,-78.492099,38.041620,4
166,-78.492110,38.041470,5
166,-78.492130,38.040780,6
166,-78.492099,38.040460,7
166,-78.492080,38.040360,8
166,-78.491820,38.039910,9
166,-78.491260,38.039240,10
166,-78.491280,38.039120,11
166,-78.491300,38.039040,12
166,-78.491640,38.038560,13
166,-78.491919,38.038610,14
166,-78.492570,38.038820,15
166,-78.493380,38.039110,16
166,-78.494280,38.039420,17
166,-78.495250,38.039770,18
166,-78.496200,38.040150,19
166,-78.496770,38.039210,20
166,-78.497610,38.037770,21
166,-78.497870,38.037280,22
166,-78.497890,38.037240,23
166,-78.498480,38.036090,24
166,-78.498670,38.035710,25
166,-78.499200,38.034750,26
166,-78.499540,38.033990,27
166,-78.498890,38.033660,28
166,-78.498320,38.033420,29
166,-78.497730,38.033250,30
166,-78.498840,38.032910,31
166,-78.499760,38.032680,32
166,-78.501780,38.032100,33
166,-78.502710,38.032070,34
166,-78.503640,38.032030,35
166,-78.504600,38.032030,36
166,-78.505910,38.032070,37
166,-78.506390,38.032100,38
166,-78.506790,38.032120,39
166,-78.507400,38.032090,40
166,-78.507490,38.032070,41
166,-78.507580,38.032020,42
166,-78.507820,38.031770,43
166,-78.507920,38.031610,44
166,-78.508070,38.031360,45
166,-78.508380,38.030850,46
166,-78.509340,38.029350,47
166,-78.509680,38.028870,48
166,-78.510060,38.028520,49
166,-78.510670,38.028140,50
166,-78.511350,38.027730,51
166,-78.512440,38.027060,52
166,-78.512900,38.026760,53
166,-78.513400,38.026450,54
166,-78.513949,38.026280,55
166,-78.514950,38.025960,56
166,-78.514980,38.025890,57
166,-78.516420,38.025910,58
166,-78.517990,38.025920,59
166,-78.518700,38.025930,60
166,-78.519520,38.025990,61
166,-78.519990,38.026050,62
166,-78.520690,38.026120,63
166,-78.521060,38.027020,64
166,-78.520520,38.027240,65
166,-78.520230,38.027630,66
166,-78.520230,38.028080,67
166,-78.520230,38.028490,68
166,-78.520020,38.028480,69
166,-78.519660,38.028450,70
166,-78.518850,38.028480,71
166,-78.516770,38.028660,72
166,-78.516470,38.028680,73
166,-78.516430,38.029120,74
166,-78.516390,38.029260,75
166,-78.515872,38.030206,76
166,-78.515211,38.029783,77
166,-78.514703,38.029487,78
166,-78.514068,38.029565,79
166,-78.513367,38.029880,80
166,-78.511027,38.031479,81
166,-78.512110,38.032110,82
166,-78.512230,38.032140,83
166,-78.512770,38.032200,84
166,-78.513480,38.032220,85
166,-78.513620,38.032240,86
166,-78.514030,38.032340,87
166,-78.514580,38.032540,88
166,-78.514250,38.033220,89
166,-78.514160,38.033580,90
166,-78.514120,38.033950,91
166,-78.514050,38.035220,92
166,-78.513810,38.035230,93
166,-78.513700,38.035220,94
166,-78.513660,38.035210,95
166,-78.513460,38.035090,96
166,-78.512829,38.034680,97
166,-78.512460,38.034530,98
166,-78.511080,38.034030,99
166,-78.510900,38.033980,100
166,-78.510510,38.033860,101
166,-78.510150,38.033770,102
166,-78.509630,38.033730,103
166,-78.508890,38.033710,104
166,-78.508450,38.033690,105
166,-78.507960,38.033650,106
166,-78.507710,38.033670,107
166,-78.507490,38.033710,108
166,-78.507260,38.033810,109
166,-78.507000,38.033930,110
166,-78.506650,38.034090,111
166,-78.506310,38.034230,112
166,-78.505990,38.034380,113
166,-78.505840,38.034510,114
166,-78.505750,38.034600,115
166,-78.505170,38.035570,116
166,-78.504570,38.036530,117
167,-78.493810,38.041880,1
167,-78.492140,38.041800,2
167,-78.492120,38.041760,3
167,-78.492099,38.041620,4
167,-78.492110,38.041470,5
167,-78.492130,38.040780,6
167,-78.492099,38.040460,7
167,-78.492080,38.040360,8
167,-78.491820,38.039910,9
167,-78.491260,38.039240,10
167,-78.491280,38.039120,11
167,-78.491300,38.039040,12
167,-78.491640,38.038560,13
167,-78.491919,38.038610,14
167,-78.492570,38.038820,15
167,-78.493380,38.039110,16
167,-78.494280,38.039420,17
167,-78.495250,38.039770,18
167,-78.496200,38.040150,19
167,-78.496770,38.039210,20
167,-78.497610,38.037770,21
167,-78.497870,38.037280,22
167,-78.497890,38.037240,23
167,-78.498480,38.036090,24
167,-78.498670,38.035710,25
167,-78.499200,38.034750,26
167,-78.499540,38.033990,27
167,-78.498890,38.033660,28
167,-78.498320,38.033420,29
167,-78.497730,38.033250,30
167,-78.498840,38.032910,31
167,-78.499760,38.032680,32
167,-78.501780,38.032100,33
167,-78.502710,38.032070,34
167,-78.503640,38.032030,35
167,-78.504600,38.032030,36
167,-78.505910,38.032070,37
167,-78.506390,38.032100,38
167,-78.506790,38.032120,39
167,-78.507400,38.032090,40
167,-78.507490,38.032070,41
167,-78.507580,38.032020,42
167,-78.507820,38.031770,43
167,-78.507920,38.031610,44
167,-78.508070,38.031360,45
167,-78.508380,38.030850,46
167,-78.509340,38.029350,47
167,-78.509680,38.028870,48
167,-78.510060,38.028520,49
167,-78.510670,38.028140,50
167,-78.511350,38.027730,51
167,-78.512440,38.027060,52
167,-78.512900,38.026760,53
167,-78.513400,38.026450,54
167,-78.513949,38.026280,55
167,-78.514950,38.025960,56
167,-78.514980,38.025890,57
167,-78.516420,38.025910,58
167,-78.517990,38.025920,59
167,-78.518700,38.025930,60
167,-78.519520,38.025990,61
167,-78.519990,38.026050,62
167,-78.520690,38.026120,63
167,-78.521060,38.027020,64
167,-78.520520,38.027240,65
167,-78.520230,38.027630,66
167,-78.520230,38.028080,67
167,-78.520230,38.028490,68
167,-78.520020,38.028480,69
167,-78.519660,38.028450,70
167,-78.518850,38.028480,71
167,-78.516770,38.028660,72
167,-78.516470,38.028680,73
167,-78.516430,38.029120,74
167,-78.516319,38.029400,75
167,-78.515868,38.030203,76
167,-78.514707,38.029508,77
168,-78.494050,38.041870,1
168,-78.492140,38.041800,2
168,-78.492120,38.041760,3
168,-78.492099,38.041620,4
168,-78.492110,38.041470,5
168,-78.492130,38.040780,6
168,-78.492099,38.040460,7
168,-78.492080,38.040360,8
168,-78.491820,38.039910,9
168,-78.491260,38.039240,10
168,-78.491280,38.039120,11
168,-78.491300,38.039040,12
168,-78.491640,38.038560,13
168,-78.491919,38.038610,14
168,-78.492570,38.038820,15
168,-78.493380,38.039110,16
168,-78.494280,38.039420,17
168,-78.495250,38.039770,18
168,-78.496200,38.040150,19
168,-78.497200,38.040480,20
168,-78.497760,38.040690,21
168,-78.498250,38.040870,22
168,-78.498710,38.041040,23
168,-78.499350,38.041300,24
168,-78.499480,38.041350,25
168,-78.500390,38.041730,26
168,-78.501000,38.040830,27
168,-78.501230,38.040460,28
168,-78.501700,38.039710,29
168,-78.501790,38.039580,30
168,-78.501870,38.039450,31
168,-78.502140,38.038930,32
168,-78.502700,38.037910,33
168,-78.503350,38.036860,34
168,-78.503410,38.036750,35
168,-78.503890,38.036780,36
168,-78.504170,38.036760,37
168,-78.504390,38.036690,38
168,-78.504490,38.036630,39
168,-78.504570,38.036530,40
168,-78.504780,38.036190,41
168,-78.505170,38.035570,42
168,-78.505750,38.034600,43
168,-78.505840,38.034510,44
168,-78.505990,38.034380,45
168,-78.506310,38.034230,46
168,-78.506650,38.034090,47
168,-78.507000,38.033930,48
168,-78.507260,38.033810,49
168,-78.507490,38.033710,50
168,-78.507710,38.033670,51
168,-78.507960,38.033650,52
168,-78.508450,38.033690,53
168,-78.508890,38.033710,54
168,-78.509630,38.033730,55
168,-78.510150,38.033770,56
168,-78.510510,38.033860,57
168,-78.510900,38.033980,58
168,-78.511080,38.034030,59
168,-78.512460,38.034530,60
168,-78.512829,38.034680,61
168,-78.513460,38.035090,62
168,-78.513660,38.035210,63
168,-78.513700,38.035220,64
168,-78.513810,38.035230,65
168,-78.514050,38.035220,66
168,-78.514120,38.033950,67
168,-78.514160,38.033580,68
168,-78.514250,38.033220,69
168,-78.514580,38.032540,70
168,-78.514030,38.032340,71
168,-78.513620,38.032240,72
168,-78.513480,38.032220,73
168,-78.512770,38.032200,74
168,-78.512230,38.032140,75
168,-78.512110,38.032110,76
168,-78.511021,38.031488,77
168,-78.512185,38.030678,78
168,-78.513539,38.029786,79
168,-78.514000,38.029595,80
168,-78.514713,38.029493,81
168,-78.515866,38.030195,82
168,-78.516319,38.029400,83
168,-78.516430,38.029120,84
168,-78.516470,38.028680,85
168,-78.516460,38.027590,86
168,-78.516390,38.027390,87
168,-78.516360,38.027270,88
168,-78.516099,38.027110,89
168,-78.515620,38.026790,90
168,-78.515490,38.026690,91
168,-78.515320,38.026500,92
168,-78.514979,38.025890,93
168,-78.514920,38.025890,94
168,-78.514820,38.025900,95
168,-78.514619,38.025930,96
168,-78.514490,38.025950,97
168,-78.513310,38.026350,98
168,-78.512820,38.026660,99
168,-78.512350,38.026950,100
168,-78.511250,38.027630,101
168,-78.510570,38.028050,102
168,-78.509950,38.028440,103
168,-78.509580,38.028810,104
168,-78.509250,38.029280,105
168,-78.508220,38.030810,106
168,-78.507949,38.031280,107
168,-78.507690,38.031690,108
168,-78.507580,38.032020,109
168,-78.507490,38.032070,110
168,-78.507400,38.032090,111
168,-78.506790,38.032120,112
168,-78.506390,38.032100,113
168,-78.505910,38.032070,114
168,-78.504600,38.032030,115
168,-78.503640,38.032030,116
168,-78.502710,38.032070,117
168,-78.501780,38.032100,118
168,-78.499760,38.032680,119
168,-78.498840,38.032910,120
168,-78.497730,38.033250,121
168,-78.498320,38.033420,122
168,-78.498890,38.033660,123
168,-78.499540,38.033990,124
168,-78.499200,38.034750,125
168,-78.498670,38.035710,126
168,-78.498480,38.036090,127
168,-78.497890,38.037240,128
168,-78.497870,38.037280,129
168,-78.497610,38.037770,130
168,-78.496770,38.039210,131
168,-78.496200,38.040150,132
168,-78.495900,38.040710,133
168,-78.495820,38.040820,134
168,-78.495710,38.040940,135
168,-78.495560,38.041050,136
168,-78.494249,38.041820,137
168,-78.494050,38.041870,138
168,-78.493810,38.041880,139
168,-78.492947,38.041829,140
171,-78.501780,38.032100,1
171,-78.499760,38.032680,2
171,-78.498840,38.032910,3
171,-78.497730,38.033250,4
171,-78.498320,38.033420,5
171,-78.498890,38.033660,6
171,-78.499540,38.033990,7
171,-78.499200,38.034750,8
171,-78.498670,38.035710,9
171,-78.498480,38.036090,10
171,-78.497890,38.037240,11
171,-78.497870,38.037280,12
171,-78.497610,38.037770,13
171,-78.496770,38.039210,14
171,-78.496200,38.040150,15
171,-78.495900,38.040710,16
171,-78.495820,38.040820,17
171,-78.495710,38.040940,18
171,-78.495560,38.041050,19
171,-78.494249,38.041820,20
171,-78.494050,38.041870,21
